Fecha,Hora,Pasos
2026.08.20 13:59:00,13:59:00,5
2026.08.20 14:02:00,14:02:00,55
2026.08.20 14:03:00,14:03:00,10
2026.08.20 14:04:00,14:04:00,16
2026.08.20 14:05:00,14:05:00,25
2026.08.20 14:06:00,14:06:00,25
2026.08.20 14:07:00,14:07:00,10
2026.08.20 14:08:00,14:08:00,17
2026.08.20 14:09:00,14:09:00,2
2026.08.20 14:36:00,14:36:00,4
2026.08.20 14:37:00,14:37:00,52
2026.08.20 14:38:00,14:38:00,82
2026.08.20 14:39:00,14:39:00,50
2026.08.20 14:40:00,14:40:00,89
2026.08.20 14:41:00,14:41:00,117
2026.08.20 14:42:00,14:42:00,85
2026.08.20 14:43:00,14:43:00,113
2026.08.20 14:44:00,14:44:00,107
2026.08.20 14:45:00,14:45:00,38
2026.08.20 14:46:00,14:46:00,90
2026.08.20 14:47:00,14:47:00,77
2026.08.20 14:48:00,14:48:00,18
2026.08.20 14:49:00,14:49:00,116
2026.08.20 14:50:00,14:50:00,97
2026.08.20 14:51:00,14:51:00,101
2026.08.20 14:52:00,14:52:00,123
2026.08.20 14:53:00,14:53:00,119
2026.08.20 14:54:00,14:54:00,46
2026.08.20 14:55:00,14:55:00,77
2026.08.20 15:04:00,15:04:00,10
2026.08.20 15:05:00,15:05:00,10
2026.08.20 15:06:00,15:06:00,10
2026.08.20 15:07:00,15:07:00,10
2026.08.20 15:08:00,15:08:00,10
2026.08.20 15:09:00,15:09:00,9
2026.08.20 15:10:00,15:10:00,9
2026.08.20 15:14:00,15:14:00,20
2026.08.20 15:15:00,15:15:00,20
2026.08.20 15:16:00,15:16:00,20
2026.08.20 15:17:00,15:17:00,20
2026.08.20 15:18:00,15:18:00,20
2026.08.20 15:19:00,15:19:00,19
2026.08.20 15:20:00,15:20:00,19
2026.08.20 15:21:00,15:21:00,19
2026.08.20 15:25:00,15:25:00,87
2026.08.20 15:26:00,15:26:00,115
2026.08.20 15:27:00,15:27:00,105
2026.08.20 15:28:00,15:28:00,112
2026.08.20 15:29:00,15:29:00,1
2026.08.20 15:30:00,15:30:00,65
2026.08.20 15:31:00,15:31:00,65
2026.08.20 15:32:00,15:32:00,34
2026.08.20 15:33:00,15:33:00,63
2026.08.20 15:38:00,15:38:00,11
2026.08.20 15:39:00,15:39:00,114
2026.08.20 15:40:00,15:40:00,120
2026.08.20 15:41:00,15:41:00,114
2026.08.20 15:42:00,15:42:00,3
2026.08.20 15:43:00,15:43:00,23
2026.08.20 15:54:00,15:54:00,16
2026.08.20 15:57:00,15:57:00,19
2026.08.20 15:58:00,15:58:00,5
2026.08.20 15:59:00,15:59:00,33
2026.08.20 16:00:00,16:00:00,10
2026.08.20 16:02:00,16:02:00,1
2026.08.20 16:03:00,16:03:00,14
2026.08.20 16:04:00,16:04:00,21
2026.08.20 16:14:00,16:14:00,30
2026.08.20 16:15:00,16:15:00,29
2026.08.20 16:16:00,16:16:00,29
2026.08.20 16:17:00,16:17:00,29
2026.08.20 16:18:00,16:18:00,29
2026.08.20 16:19:00,16:19:00,60
2026.08.20 16:20:00,16:20:00,21
2026.08.20 18:40:00,18:40:00,19
2026.08.20 18:44:00,18:44:00,15
2026.08.20 19:15:00,19:15:00,31
2026.08.20 19:16:00,19:16:00,31
2026.08.20 19:17:00,19:17:00,31
2026.08.20 19:18:00,19:18:00,31
2026.08.20 19:19:00,19:19:00,37
2026.08.20 19:20:00,19:20:00,39
2026.08.20 19:21:00,19:21:00,64
2026.08.20 19:22:00,19:22:00,37
2026.08.20 19:23:00,19:23:00,76
2026.08.20 19:24:00,19:24:00,44
2026.08.20 19:25:00,19:25:00,33
2026.08.20 19:26:00,19:26:00,42
2026.08.20 19:27:00,19:27:00,52
2026.08.20 19:37:00,19:37:00,3
2026.08.20 19:38:00,19:38:00,3
2026.08.20 19:39:00,19:39:00,3
2026.08.20 19:40:00,19:40:00,3
2026.08.20 19:41:00,19:41:00,2
2026.08.20 19:42:00,19:42:00,2
2026.08.20 19:43:00,19:43:00,16
2026.08.20 20:10:00,20:10:00,27
2026.08.20 20:13:00,20:13:00,74
2026.08.20 20:15:00,20:15:00,15
2026.08.20 21:04:00,21:04:00,4
2026.08.20 21:51:00,21:51:00,4
2026.08.20 21:52:00,21:52:00,12
2026.08.21 08:36:00,08:36:00,12
2026.08.21 09:09:00,09:09:00,12
2026.08.21 09:10:00,09:10:00,68
2026.08.21 09:14:00,09:14:00,31
2026.08.21 09:15:00,09:15:00,22
2026.08.21 09:16:00,09:16:00,42
2026.08.21 09:58:00,09:58:00,19
2026.08.21 10:24:00,10:24:00,19
2026.08.21 10:31:00,10:31:00,12
2026.08.21 11:12:00,11:12:00,20
2026.08.21 11:23:00,11:23:00,44
2026.08.21 11:24:00,11:24:00,38
2026.08.21 11:25:00,11:25:00,52
2026.08.21 11:26:00,11:26:00,44
2026.08.21 11:27:00,11:27:00,26
2026.08.21 11:28:00,11:28:00,25
2026.08.21 11:29:00,11:29:00,37
2026.08.21 11:30:00,11:30:00,31
2026.08.21 11:31:00,11:31:00,24
2026.08.21 11:32:00,11:32:00,32
2026.08.21 11:33:00,11:33:00,25
2026.08.21 11:34:00,11:34:00,19
2026.08.21 11:37:00,11:37:00,61
2026.08.21 11:38:00,11:38:00,62
2026.08.21 11:39:00,11:39:00,73
2026.08.21 11:40:00,11:40:00,41
2026.08.21 11:41:00,11:41:00,29
2026.08.21 11:44:00,11:44:00,18
2026.08.21 11:45:00,11:45:00,54
2026.08.21 11:46:00,11:46:00,34
2026.08.21 11:47:00,11:47:00,21
2026.08.21 11:48:00,11:48:00,86
2026.08.21 11:51:00,11:51:00,13
2026.08.21 11:53:00,11:53:00,26
2026.08.21 11:54:00,11:54:00,13
2026.08.21 11:55:00,11:55:00,43
2026.08.21 11:56:00,11:56:00,11
2026.08.21 11:57:00,11:57:00,33
2026.08.21 11:58:00,11:58:00,33
2026.08.21 11:59:00,11:59:00,33
2026.08.21 12:00:00,12:00:00,33
2026.08.21 12:01:00,12:01:00,6
2026.08.21 12:02:00,12:02:00,27
2026.08.21 12:03:00,12:03:00,87
2026.08.21 12:04:00,12:04:00,9
2026.08.21 12:05:00,12:05:00,87
2026.08.21 12:06:00,12:06:00,87
2026.08.21 12:07:00,12:07:00,46
2026.08.21 12:08:00,12:08:00,23
2026.08.21 12:09:00,12:09:00,99
2026.08.21 12:10:00,12:10:00,118
2026.08.21 12:11:00,12:11:00,120
2026.08.21 12:12:00,12:12:00,124
2026.08.21 12:13:00,12:13:00,127
2026.08.21 12:14:00,12:14:00,127
2026.08.21 12:15:00,12:15:00,122
2026.08.21 12:16:00,12:16:00,124
2026.08.21 12:17:00,12:17:00,123
2026.08.21 12:18:00,12:18:00,124
2026.08.21 12:19:00,12:19:00,127
2026.08.21 12:20:00,12:20:00,124
2026.08.21 12:21:00,12:21:00,121
2026.08.21 12:22:00,12:22:00,118
2026.08.21 12:23:00,12:23:00,117
2026.08.21 12:24:00,12:24:00,118
2026.08.21 12:25:00,12:25:00,117
2026.08.21 12:26:00,12:26:00,120
2026.08.21 12:27:00,12:27:00,114
2026.08.21 12:28:00,12:28:00,119
2026.08.21 12:29:00,12:29:00,116
2026.08.21 12:30:00,12:30:00,106
2026.08.21 12:31:00,12:31:00,47
2026.08.21 12:32:00,12:32:00,47
2026.08.21 12:33:00,12:33:00,95
2026.08.21 12:34:00,12:34:00,63
2026.08.21 12:35:00,12:35:00,19
2026.08.21 12:36:00,12:36:00,75
2026.08.21 12:37:00,12:37:00,68
2026.08.21 12:38:00,12:38:00,46
2026.08.21 12:39:00,12:39:00,10
2026.08.21 12:40:00,12:40:00,100
2026.08.21 12:41:00,12:41:00,24
2026.08.21 12:42:00,12:42:00,53
2026.08.21 12:43:00,12:43:00,49
2026.08.21 12:44:00,12:44:00,70
2026.08.21 12:45:00,12:45:00,27
2026.08.21 12:46:00,12:46:00,92
2026.08.21 12:47:00,12:47:00,70
2026.08.21 12:48:00,12:48:00,100
2026.08.21 12:49:00,12:49:00,86
2026.08.21 12:50:00,12:50:00,29
2026.08.21 12:51:00,12:51:00,83
2026.08.21 12:52:00,12:52:00,106
2026.08.21 12:53:00,12:53:00,108
2026.08.21 12:54:00,12:54:00,99
2026.08.21 12:55:00,12:55:00,108
2026.08.21 12:56:00,12:56:00,92
2026.08.21 12:57:00,12:57:00,6
2026.08.21 12:58:00,12:58:00,67
2026.08.21 12:59:00,12:59:00,12
2026.08.21 13:00:00,13:00:00,23
2026.08.21 13:01:00,13:01:00,112
2026.08.21 13:02:00,13:02:00,34
2026.08.21 13:09:00,13:09:00,35
2026.08.21 13:10:00,13:10:00,20
2026.08.21 13:47:00,13:47:00,123
2026.08.21 13:48:00,13:48:00,102
2026.08.21 13:49:00,13:49:00,85
2026.08.21 13:50:00,13:50:00,115
2026.08.21 13:51:00,13:51:00,133
2026.08.21 13:52:00,13:52:00,128
2026.08.21 13:53:00,13:53:00,125
2026.08.21 13:54:00,13:54:00,110
2026.08.21 13:55:00,13:55:00,84
2026.08.21 13:56:00,13:56:00,105
2026.08.21 13:57:00,13:57:00,138
2026.08.21 13:58:00,13:58:00,111
2026.08.21 13:59:00,13:59:00,121
2026.08.21 14:00:00,14:00:00,88
2026.08.21 14:01:00,14:01:00,92
2026.08.21 14:02:00,14:02:00,106
2026.08.21 14:03:00,14:03:00,130
2026.08.21 14:04:00,14:04:00,72
2026.08.21 14:05:00,14:05:00,99
2026.08.21 14:07:00,14:07:00,3
2026.08.21 14:08:00,14:08:00,3
2026.08.21 14:09:00,14:09:00,2
2026.08.21 14:10:00,14:10:00,2
2026.08.21 14:11:00,14:11:00,2
2026.08.21 14:12:00,14:12:00,2
2026.08.21 14:13:00,14:13:00,2
2026.08.21 14:14:00,14:14:00,2
2026.08.21 14:15:00,14:15:00,2
2026.08.21 14:17:00,14:17:00,102
2026.08.21 14:18:00,14:18:00,20
2026.08.21 15:01:00,15:01:00,10
2026.08.21 18:18:00,18:18:00,41
2026.08.21 18:19:00,18:19:00,6
2026.08.21 18:20:00,18:20:00,20
2026.08.21 18:21:00,18:21:00,30
2026.08.21 18:22:00,18:22:00,8
2026.08.21 18:23:00,18:23:00,60
2026.08.21 18:24:00,18:24:00,28
2026.08.21 18:30:00,18:30:00,3
2026.08.21 18:31:00,18:31:00,3
2026.08.21 18:32:00,18:32:00,3
2026.08.21 18:33:00,18:33:00,3
2026.08.21 18:34:00,18:34:00,3
2026.08.21 18:35:00,18:35:00,2
2026.08.21 18:36:00,18:36:00,2
2026.08.21 18:37:00,18:37:00,27
2026.08.21 18:38:00,18:38:00,60
2026.08.21 18:39:00,18:39:00,99
2026.08.21 18:40:00,18:40:00,13
2026.08.21 18:41:00,18:41:00,65
2026.08.21 18:42:00,18:42:00,45
2026.08.21 18:43:00,18:43:00,80
2026.08.21 18:44:00,18:44:00,29
2026.08.21 19:05:00,19:05:00,51
2026.08.21 19:06:00,19:06:00,33
2026.08.21 19:07:00,19:07:00,47
2026.08.21 19:08:00,19:08:00,28
2026.08.21 19:09:00,19:09:00,15
2026.08.21 19:10:00,19:10:00,20
2026.08.21 19:12:00,19:12:00,11
2026.08.21 19:13:00,19:13:00,33
2026.08.21 19:15:00,19:15:00,17
2026.08.21 19:16:00,19:16:00,4
2026.08.21 19:17:00,19:17:00,9
2026.08.21 19:18:00,19:18:00,4
2026.08.21 19:19:00,19:19:00,8
2026.08.21 19:20:00,19:20:00,13
2026.08.21 19:21:00,19:21:00,7
2026.08.21 19:22:00,19:22:00,39
2026.08.21 19:23:00,19:23:00,63
2026.08.21 19:24:00,19:24:00,18
2026.08.21 19:26:00,19:26:00,66
2026.08.21 19:27:00,19:27:00,32
2026.08.21 19:28:00,19:28:00,24
2026.08.21 19:59:00,19:59:00,9
2026.08.21 20:17:00,20:17:00,51
2026.08.21 20:18:00,20:18:00,38
2026.08.21 20:19:00,20:19:00,8
2026.08.21 20:20:00,20:20:00,7
2026.08.21 20:21:00,20:21:00,7
2026.08.21 20:22:00,20:22:00,1
2026.08.21 20:23:00,20:23:00,13
2026.08.21 20:27:00,20:27:00,7
2026.08.21 20:28:00,20:28:00,9
2026.08.21 20:29:00,20:29:00,16
2026.08.21 20:30:00,20:30:00,11
2026.08.21 20:31:00,20:31:00,31
2026.08.21 20:32:00,20:32:00,21
2026.08.21 20:35:00,20:35:00,29
2026.08.21 20:36:00,20:36:00,19
2026.08.21 20:37:00,20:37:00,56
2026.08.21 20:38:00,20:38:00,33
2026.08.21 20:39:00,20:39:00,42
2026.08.21 20:40:00,20:40:00,9
2026.08.21 20:41:00,20:41:00,41
2026.08.21 20:42:00,20:42:00,17
2026.08.21 20:43:00,20:43:00,58
2026.08.21 20:44:00,20:44:00,51
2026.08.21 20:54:00,20:54:00,22
2026.08.21 20:55:00,20:55:00,13
2026.08.21 20:57:00,20:57:00,12
2026.08.21 20:59:00,20:59:00,29
2026.08.21 21:00:00,21:00:00,43
2026.08.21 23:39:00,23:39:00,7
2026.08.22 00:23:00,00:23:00,1
2026.08.22 00:43:00,00:43:00,4
2026.08.22 10:25:00,10:25:00,11
2026.08.22 10:26:00,10:26:00,23
2026.08.22 10:29:00,10:29:00,12
2026.08.22 10:30:00,10:30:00,19
2026.08.22 10:40:00,10:40:00,8
2026.08.22 10:43:00,10:43:00,4
2026.08.22 10:44:00,10:44:00,11
2026.08.22 10:45:00,10:45:00,13
2026.08.22 10:46:00,10:46:00,12
2026.08.22 10:47:00,10:47:00,14
2026.08.22 10:48:00,10:48:00,4
2026.08.22 12:37:00,12:37:00,9
2026.08.22 12:38:00,12:38:00,18
2026.08.22 12:39:00,12:39:00,27
2026.08.22 13:34:00,13:34:00,14
2026.08.22 13:46:00,13:46:00,13
2026.08.22 13:47:00,13:47:00,13
2026.08.22 13:48:00,13:48:00,13
2026.08.22 13:49:00,13:49:00,12
2026.08.22 14:15:00,14:15:00,15
2026.08.22 14:16:00,14:16:00,14
2026.08.22 14:37:00,14:37:00,10
2026.08.22 14:38:00,14:38:00,40
2026.08.22 14:51:00,14:51:00,35
2026.08.22 15:03:00,15:03:00,26
2026.08.22 15:04:00,15:04:00,14
2026.08.22 15:05:00,15:05:00,16
2026.08.22 17:48:00,17:48:00,45
2026.08.22 17:59:00,17:59:00,14
2026.08.22 18:00:00,18:00:00,22
2026.08.22 18:16:00,18:16:00,6
2026.08.22 18:17:00,18:17:00,6
2026.08.22 18:18:00,18:18:00,6
2026.08.22 18:19:00,18:19:00,6
2026.08.22 18:20:00,18:20:00,5
2026.08.22 18:37:00,18:37:00,8
2026.08.22 19:45:00,19:45:00,24
2026.08.22 19:46:00,19:46:00,10
2026.08.22 20:13:00,20:13:00,36
2026.08.22 20:14:00,20:14:00,36
2026.08.22 20:23:00,20:23:00,4
2026.08.22 20:24:00,20:24:00,4
2026.08.22 20:52:00,20:52:00,10
2026.08.22 22:06:00,22:06:00,3
2026.08.22 22:07:00,22:07:00,29
2026.08.22 22:09:00,22:09:00,21
2026.08.22 22:10:00,22:10:00,1
2026.08.22 22:15:00,22:15:00,11
2026.08.23 05:17:00,05:17:00,14
2026.08.23 05:18:00,05:18:00,24
2026.08.23 05:19:00,05:19:00,18
2026.08.23 05:22:00,05:22:00,16
2026.08.23 08:50:00,08:50:00,9
2026.08.23 10:25:00,10:25:00,4
2026.08.23 10:27:00,10:27:00,12
2026.08.23 10:28:00,10:28:00,26
2026.08.23 10:29:00,10:29:00,8
2026.08.23 10:30:00,10:30:00,17
2026.08.23 13:15:00,13:15:00,10
2026.08.23 13:42:00,13:42:00,3
2026.08.23 15:05:00,15:05:00,18
2026.08.23 16:29:00,16:29:00,33
2026.08.23 16:30:00,16:30:00,22
2026.08.23 16:33:00,16:33:00,41
2026.08.23 17:14:00,17:14:00,3
2026.08.23 17:15:00,17:15:00,3
2026.08.23 17:16:00,17:16:00,3
2026.08.23 17:17:00,17:17:00,2
2026.08.23 17:18:00,17:18:00,2
2026.08.23 17:19:00,17:19:00,86
2026.08.23 17:20:00,17:20:00,60
2026.08.23 17:21:00,17:21:00,99
2026.08.23 17:22:00,17:22:00,27
2026.08.23 17:23:00,17:23:00,2
2026.08.23 17:24:00,17:24:00,28
2026.08.23 17:25:00,17:25:00,8
2026.08.23 17:26:00,17:26:00,8
2026.08.23 17:27:00,17:27:00,7
2026.08.23 17:28:00,17:28:00,7
2026.08.23 17:29:00,17:29:00,7
2026.08.23 17:30:00,17:30:00,8
2026.08.23 18:52:00,18:52:00,23
2026.08.23 19:28:00,19:28:00,63
2026.08.23 19:30:00,19:30:00,56
2026.08.23 19:38:00,19:38:00,16
2026.08.23 19:39:00,19:39:00,93
2026.08.23 19:40:00,19:40:00,60
2026.08.23 21:46:00,21:46:00,6
2026.08.23 22:03:00,22:03:00,12
2026.08.23 22:04:00,22:04:00,16
2026.08.23 23:05:00,23:05:00,22
2026.08.23 23:25:00,23:25:00,47
2026.08.23 23:26:00,23:26:00,17
2026.08.23 23:27:00,23:27:00,53
2026.08.23 23:29:00,23:29:00,11
2026.08.23 23:31:00,23:31:00,9
2026.08.23 23:34:00,23:34:00,49
2026.08.23 23:35:00,23:35:00,12
2026.08.23 23:36:00,23:36:00,51
2026.08.23 23:37:00,23:37:00,56
2026.08.23 23:38:00,23:38:00,21
2026.08.23 23:39:00,23:39:00,70
2026.08.23 23:40:00,23:40:00,99
2026.08.23 23:41:00,23:41:00,91
2026.08.23 23:42:00,23:42:00,101
2026.08.23 23:43:00,23:43:00,100
2026.08.23 23:44:00,23:44:00,84
2026.08.23 23:45:00,23:45:00,79
2026.08.23 23:46:00,23:46:00,67
2026.08.23 23:47:00,23:47:00,12
2026.08.24 07:21:00,07:21:00,21
2026.08.24 07:28:00,07:28:00,15
2026.08.24 07:29:00,07:29:00,37
2026.08.24 07:30:00,07:30:00,34
2026.08.24 07:31:00,07:31:00,33
2026.08.24 07:32:00,07:32:00,34
2026.08.24 07:33:00,07:33:00,25
2026.08.24 07:34:00,07:34:00,43
2026.08.24 07:35:00,07:35:00,42
2026.08.24 07:36:00,07:36:00,23
2026.08.24 07:37:00,07:37:00,46
2026.08.24 07:45:00,07:45:00,8
2026.08.24 07:47:00,07:47:00,53
2026.08.24 07:50:00,07:50:00,12
2026.08.24 07:56:00,07:56:00,35
2026.08.24 07:58:00,07:58:00,58
2026.08.24 07:59:00,07:59:00,58
2026.08.24 08:00:00,08:00:00,58
2026.08.24 08:01:00,08:01:00,69
2026.08.24 08:02:00,08:02:00,82
2026.08.24 08:03:00,08:03:00,144
2026.08.24 08:04:00,08:04:00,60
2026.08.24 08:05:00,08:05:00,57
2026.08.24 08:15:00,08:15:00,48
2026.08.24 08:16:00,08:16:00,98
2026.08.24 08:17:00,08:17:00,143
2026.08.24 08:18:00,08:18:00,58
2026.08.24 08:19:00,08:19:00,51
2026.08.24 08:20:00,08:20:00,51
2026.08.24 08:21:00,08:21:00,51
2026.08.24 08:22:00,08:22:00,13
2026.08.24 08:28:00,08:28:00,16
2026.08.24 08:42:00,08:42:00,28
2026.08.24 08:58:00,08:58:00,105
2026.08.24 08:59:00,08:59:00,93
2026.08.24 09:00:00,09:00:00,118
2026.08.24 09:01:00,09:01:00,118
2026.08.24 09:02:00,09:02:00,123
2026.08.24 09:03:00,09:03:00,119
2026.08.24 09:04:00,09:04:00,94
2026.08.24 09:05:00,09:05:00,102
2026.08.24 09:06:00,09:06:00,102
2026.08.24 09:07:00,09:07:00,115
2026.08.24 09:08:00,09:08:00,111
2026.08.24 09:09:00,09:09:00,55
2026.08.24 09:10:00,09:10:00,57
2026.08.24 09:11:00,09:11:00,69
2026.08.24 09:12:00,09:12:00,33
2026.08.24 11:29:00,11:29:00,79
2026.08.24 11:30:00,11:30:00,43
2026.08.24 11:31:00,11:31:00,89
2026.08.24 11:32:00,11:32:00,79
2026.08.24 11:33:00,11:33:00,101
2026.08.24 11:34:00,11:34:00,115
2026.08.24 11:35:00,11:35:00,112
2026.08.24 11:36:00,11:36:00,116
2026.08.24 11:37:00,11:37:00,74
2026.08.24 11:38:00,11:38:00,41
2026.08.24 11:39:00,11:39:00,77
2026.08.24 11:40:00,11:40:00,50
2026.08.24 11:41:00,11:41:00,81
2026.08.24 11:42:00,11:42:00,127
2026.08.24 11:43:00,11:43:00,50
2026.08.24 11:44:00,11:44:00,125
2026.08.24 11:45:00,11:45:00,130
2026.08.24 11:46:00,11:46:00,33
2026.08.24 11:51:00,11:51:00,12
2026.08.24 11:52:00,11:52:00,11
2026.08.24 11:53:00,11:53:00,11
2026.08.24 12:02:00,12:02:00,9
2026.08.24 12:03:00,12:03:00,9
2026.08.24 12:04:00,12:04:00,9
2026.08.24 12:05:00,12:05:00,9
2026.08.24 12:06:00,12:06:00,9
2026.08.24 12:07:00,12:07:00,1
2026.08.24 12:08:00,12:08:00,33
2026.08.24 12:11:00,12:11:00,38
2026.08.24 12:12:00,12:12:00,38
2026.08.24 12:13:00,12:13:00,8
2026.08.24 12:14:00,12:14:00,33
2026.08.24 12:15:00,12:15:00,38
2026.08.24 12:16:00,12:16:00,38
2026.08.24 12:17:00,12:17:00,38
2026.08.24 12:18:00,12:18:00,38
2026.08.24 12:19:00,12:19:00,38
2026.08.24 12:22:00,12:22:00,82
2026.08.24 12:23:00,12:23:00,120
2026.08.24 12:24:00,12:24:00,119
2026.08.24 12:25:00,12:25:00,72
2026.08.24 12:26:00,12:26:00,53
2026.08.24 12:27:00,12:27:00,53
2026.08.24 12:28:00,12:28:00,53
2026.08.24 12:29:00,12:29:00,53
2026.08.24 12:32:00,12:32:00,82
2026.08.24 12:33:00,12:33:00,82
2026.08.24 12:34:00,12:34:00,70
2026.08.24 12:35:00,12:35:00,127
2026.08.24 12:36:00,12:36:00,14
2026.08.24 12:37:00,12:37:00,3
2026.08.24 13:05:00,13:05:00,38
2026.08.24 13:25:00,13:25:00,36
2026.08.24 13:41:00,13:41:00,13
2026.08.24 13:42:00,13:42:00,10
2026.08.24 13:43:00,13:43:00,12
2026.08.24 13:44:00,13:44:00,52
2026.08.24 13:45:00,13:45:00,9
2026.08.24 13:46:00,13:46:00,12
2026.08.24 13:47:00,13:47:00,57
2026.08.24 13:48:00,13:48:00,57
2026.08.24 13:49:00,13:49:00,53
2026.08.24 13:50:00,13:50:00,11
2026.08.24 13:51:00,13:51:00,25
2026.08.24 13:53:00,13:53:00,11
2026.08.24 13:54:00,13:54:00,38
2026.08.24 13:55:00,13:55:00,16
2026.08.24 13:56:00,13:56:00,3
2026.08.24 13:57:00,13:57:00,3
2026.08.24 13:58:00,13:58:00,3
2026.08.24 13:59:00,13:59:00,3
2026.08.24 14:00:00,14:00:00,12
2026.08.24 14:01:00,14:01:00,3
2026.08.24 14:02:00,14:02:00,9
2026.08.24 14:03:00,14:03:00,17
2026.08.24 14:04:00,14:04:00,39
2026.08.24 14:05:00,14:05:00,5
2026.08.24 14:06:00,14:06:00,81
2026.08.24 14:07:00,14:07:00,2
2026.08.24 14:08:00,14:08:00,26
2026.08.24 14:09:00,14:09:00,31
2026.08.24 14:10:00,14:10:00,48
2026.08.24 14:11:00,14:11:00,77
2026.08.24 14:12:00,14:12:00,102
2026.08.24 14:13:00,14:13:00,124
2026.08.24 14:14:00,14:14:00,128
2026.08.24 14:15:00,14:15:00,124
2026.08.24 14:16:00,14:16:00,88
2026.08.24 14:39:00,14:39:00,11
2026.08.24 14:40:00,14:40:00,26
2026.08.24 15:09:00,15:09:00,33
2026.08.24 15:10:00,15:10:00,47
2026.08.24 15:11:00,15:11:00,107
2026.08.24 15:12:00,15:12:00,104
2026.08.24 15:13:00,15:13:00,107
2026.08.24 15:14:00,15:14:00,121
2026.08.24 15:15:00,15:15:00,126
2026.08.24 15:16:00,15:16:00,111
2026.08.24 15:17:00,15:17:00,87
2026.08.24 15:18:00,15:18:00,3
2026.08.24 16:02:00,16:02:00,12
2026.08.24 16:37:00,16:37:00,13
2026.08.24 16:45:00,16:45:00,14
2026.08.24 16:47:00,16:47:00,38
2026.08.24 16:48:00,16:48:00,3
2026.08.24 16:53:00,16:53:00,7
2026.08.24 16:54:00,16:54:00,49
2026.08.24 18:06:00,18:06:00,3
2026.08.24 18:22:00,18:22:00,30
2026.08.24 18:29:00,18:29:00,4
2026.08.24 18:30:00,18:30:00,5
2026.08.24 20:27:00,20:27:00,4
2026.08.24 20:28:00,20:28:00,42
2026.08.24 20:29:00,20:29:00,43
2026.08.24 22:12:00,22:12:00,48
2026.08.24 22:13:00,22:13:00,13
2026.08.24 22:34:00,22:34:00,10
2026.08.24 22:35:00,22:35:00,26
2026.08.24 22:41:00,22:41:00,31
2026.08.24 22:51:00,22:51:00,91
2026.08.24 22:52:00,22:52:00,28
2026.08.24 22:53:00,22:53:00,72
2026.08.24 22:54:00,22:54:00,1
2026.08.24 22:55:00,22:55:00,25
2026.08.24 22:56:00,22:56:00,9
2026.08.24 23:04:00,23:04:00,36
2026.08.24 23:08:00,23:08:00,27
2026.08.24 23:11:00,23:11:00,50
2026.08.24 23:12:00,23:12:00,10
2026.08.24 23:13:00,23:13:00,37
2026.08.24 23:14:00,23:14:00,10
2026.08.24 23:15:00,23:15:00,10
2026.08.24 23:16:00,23:16:00,10
2026.08.24 23:17:00,23:17:00,48
2026.08.24 23:18:00,23:18:00,98
2026.08.24 23:19:00,23:19:00,82
2026.08.24 23:20:00,23:20:00,50
2026.08.24 23:21:00,23:21:00,86
2026.08.24 23:22:00,23:22:00,34
2026.08.24 23:26:00,23:26:00,27
2026.08.24 23:27:00,23:27:00,32
2026.08.24 23:28:00,23:28:00,34
2026.08.24 23:29:00,23:29:00,33
2026.08.24 23:30:00,23:30:00,42
2026.08.24 23:31:00,23:31:00,19
2026.08.24 23:39:00,23:39:00,10
2026.08.24 23:40:00,23:40:00,28
2026.08.24 23:41:00,23:41:00,44
2026.08.24 23:42:00,23:42:00,33
2026.08.24 23:43:00,23:43:00,3
2026.08.24 23:44:00,23:44:00,19
2026.08.25 07:14:00,07:14:00,31
2026.08.25 07:31:00,07:31:00,51
2026.08.25 07:32:00,07:32:00,53
2026.08.25 07:33:00,07:33:00,22
2026.08.25 07:34:00,07:34:00,43
2026.08.25 07:35:00,07:35:00,40
2026.08.25 07:36:00,07:36:00,51
2026.08.25 07:37:00,07:37:00,32
2026.08.25 07:38:00,07:38:00,18
2026.08.25 07:43:00,07:43:00,25
2026.08.25 07:44:00,07:44:00,52
2026.08.25 07:47:00,07:47:00,30
2026.08.25 07:51:00,07:51:00,17
2026.08.25 07:53:00,07:53:00,15
2026.08.25 07:54:00,07:54:00,14
2026.08.25 07:55:00,07:55:00,35
2026.08.25 07:56:00,07:56:00,32
2026.08.25 07:57:00,07:57:00,5
2026.08.25 07:58:00,07:58:00,14
2026.08.25 07:59:00,07:59:00,13
2026.08.25 08:00:00,08:00:00,13
2026.08.25 08:01:00,08:01:00,13
2026.08.25 08:02:00,08:02:00,11
2026.08.25 08:03:00,08:03:00,60
2026.08.25 08:04:00,08:04:00,60
2026.08.25 08:05:00,08:05:00,17
2026.08.25 08:06:00,08:06:00,21
2026.08.25 08:07:00,08:07:00,16
2026.08.25 08:08:00,08:08:00,127
2026.08.25 08:09:00,08:09:00,127
2026.08.25 08:10:00,08:10:00,86
2026.08.25 08:11:00,08:11:00,5
2026.08.25 08:27:00,08:27:00,21
2026.08.25 08:28:00,08:28:00,107
2026.08.25 08:29:00,08:29:00,125
2026.08.25 08:30:00,08:30:00,68
2026.08.25 08:41:00,08:41:00,4
2026.08.25 08:42:00,08:42:00,4
2026.08.25 08:43:00,08:43:00,4
2026.08.25 08:44:00,08:44:00,3
2026.08.25 08:45:00,08:45:00,3
2026.08.25 08:46:00,08:46:00,3
2026.08.25 08:47:00,08:47:00,3
2026.08.25 08:48:00,08:48:00,3
